demand,Month,Date,Year,Time,City
2311.0,7,19,2018,1:00,san diego
2232.0,7,19,2018,2:00,san diego
2140.0,7,19,2018,3:00,san diego
2108.0,7,19,2018,4:00,san diego
2128.0,7,19,2018,5:00,san diego
2267.0,7,19,2018,6:00,san diego
2333.0,7,19,2018,7:00,san diego
2331.0,7,19,2018,8:00,san diego
2351.0,7,19,2018,9:00,san diego
2417.0,7,19,2018,10:00,san diego
2546.0,7,19,2018,11:00,san diego
2669.0,7,19,2018,12:00,san diego
2720.0,7,19,2018,13:00,san diego
2756.0,7,19,2018,14:00,san diego
2836.0,7,19,2018,15:00,san diego
2920.0,7,19,2018,16:00,san diego
3017.0,7,19,2018,17:00,san diego
3147.0,7,19,2018,18:00,san diego
3216.0,7,19,2018,19:00,san diego
3209.0,7,19,2018,20:00,san diego
3242.0,7,19,2018,21:00,san diego
3115.0,7,19,2018,22:00,san diego
2882.0,7,19,2018,23:00,san diego
2606.0,7,20,2018,0:00,san diego
2407.0,7,20,2018,1:00,san diego
2297.0,7,20,2018,2:00,san diego
2185.0,7,20,2018,3:00,san diego
2130.0,7,20,2018,4:00,san diego
2153.0,7,20,2018,5:00,san diego
2270.0,7,20,2018,6:00,san diego
2354.0,7,20,2018,7:00,san diego
2385.0,7,20,2018,8:00,san diego
2438.0,7,20,2018,9:00,san diego
2496.0,7,20,2018,10:00,san diego
2515.0,7,20,2018,11:00,san diego
,7,20,2018,12:00,san diego
2656.0,7,20,2018,13:00,san diego
2655.0,7,20,2018,14:00,san diego
2667.0,7,20,2018,15:00,san diego
2792.0,7,20,2018,16:00,san diego
2955.0,7,20,2018,17:00,san diego
3111.0,7,20,2018,18:00,san diego
3160.0,7,20,2018,19:00,san diego
3142.0,7,20,2018,20:00,san diego
3149.0,7,20,2018,21:00,san diego
3044.0,7,20,2018,22:00,san diego
2856.0,7,20,2018,23:00,san diego
2613.0,7,21,2018,0:00,san diego
2435.0,7,21,2018,1:00,san diego
2330.0,7,21,2018,2:00,san diego
2237.0,7,21,2018,3:00,san diego
2153.0,7,21,2018,4:00,san diego
2145.0,7,21,2018,5:00,san diego
2174.0,7,21,2018,6:00,san diego
2203.0,7,21,2018,7:00,san diego
2233.0,7,21,2018,8:00,san diego
2236.0,7,21,2018,9:00,san diego
2264.0,7,21,2018,10:00,san diego
2280.0,7,21,2018,11:00,san diego
2403.0,7,21,2018,12:00,san diego
2488.0,7,21,2018,13:00,san diego
2532.0,7,21,2018,14:00,san diego
2537.0,7,21,2018,15:00,san diego
2609.0,7,21,2018,16:00,san diego
2749.0,7,21,2018,17:00,san diego
2938.0,7,21,2018,18:00,san diego
3134.0,7,21,2018,19:00,san diego
3218.0,7,21,2018,20:00,san diego
3247.0,7,21,2018,21:00,san diego
3112.0,7,21,2018,22:00,san diego
2856.0,7,21,2018,23:00,san diego
2618.0,7,22,2018,0:00,san diego
2416.0,7,22,2018,1:00,san diego
2301.0,7,22,2018,2:00,san diego
2183.0,7,22,2018,3:00,san diego
2113.0,7,22,2018,4:00,san diego
2092.0,7,22,2018,5:00,san diego
2085.0,7,22,2018,6:00,san diego
2010.0,7,22,2018,7:00,san diego
1903.0,7,22,2018,8:00,san diego
1926.0,7,22,2018,9:00,san diego
1868.0,7,22,2018,10:00,san diego
2006.0,7,22,2018,11:00,san diego
2130.0,7,22,2018,12:00,san diego
2303.0,7,22,2018,13:00,san diego
2543.0,7,22,2018,14:00,san diego
2695.0,7,22,2018,15:00,san diego
2913.0,7,22,2018,16:00,san diego
3094.0,7,22,2018,17:00,san diego
3303.0,7,22,2018,18:00,san diego
3467.0,7,22,2018,19:00,san diego
3543.0,7,22,2018,20:00,san diego
3532.0,7,22,2018,21:00,san diego
3385.0,7,22,2018,22:00,san diego
3081.0,7,22,2018,23:00,san diego
2689.0,7,23,2018,0:00,san diego
2513.0,7,23,2018,1:00,san diego
2352.0,7,23,2018,2:00,san diego
